accord_id_primary,accord_id_secondary,note_id,blended_pct
ACC-0195,ACC-0075,NOTE-0075,7.555526
ACC-0195,ACC-0075,NOTE-0205,4.947849
ACC-0195,ACC-0075,NOTE-0453,6.04456
ACC-0195,ACC-0075,NOTE-0455,6.658017
ACC-0195,ACC-0075,NOTE-0472,10.772558
ACC-0195,ACC-0075,NOTE-0476,4.570196
ACC-0195,ACC-0075,NOTE-0539,15.914109
ACC-0195,ACC-0075,NOTE-0572,5.00015
ACC-0195,ACC-0075,NOTE-0578,22.137271
ACC-0195,ACC-0075,NOTE-0604,3.081431
ACC-0195,ACC-0075,NOTE-0606,3.318383
ACC-0246,ACC-0283,NOTE-0021,4.099591
ACC-0246,ACC-0283,NOTE-0040,9.169208
ACC-0246,ACC-0283,NOTE-0094,8.426866
ACC-0246,ACC-0283,NOTE-0205,7.318077
ACC-0246,ACC-0283,NOTE-0225,6.739883
ACC-0246,ACC-0283,NOTE-0269,3.345967
ACC-0246,ACC-0283,NOTE-0349,23.469135
ACC-0246,ACC-0283,NOTE-0455,3.95009
ACC-0246,ACC-0283,NOTE-0485,5.601756
ACC-0246,ACC-0283,NOTE-0605,21.506115
ACC-0246,ACC-0283,NOTE-0606,6.373314
ACC-0163,ACC-0171,NOTE-0021,9.6523
ACC-0163,ACC-0171,NOTE-0205,5.2563
ACC-0163,ACC-0171,NOTE-0455,12.22455
ACC-0163,ACC-0171,NOTE-0456,2.16515
ACC-0163,ACC-0171,NOTE-0457,9.22805
ACC-0163,ACC-0171,NOTE-0464,6.86455
ACC-0163,ACC-0171,NOTE-0465,6.56475
ACC-0163,ACC-0171,NOTE-0488,3.97845
ACC-0163,ACC-0171,NOTE-0512,24.35875
ACC-0163,ACC-0171,NOTE-0513,14.64125
ACC-0163,ACC-0171,NOTE-0561,5.0659
ACC-0171,ACC-0102,NOTE-0021,21.78025
ACC-0171,ACC-0102,NOTE-0205,10.4036
ACC-0171,ACC-0102,NOTE-0464,12.74845
ACC-0171,ACC-0102,NOTE-0465,7.7675
ACC-0171,ACC-0102,NOTE-0473,4.4702
ACC-0171,ACC-0102,NOTE-0474,8.75
ACC-0171,ACC-0102,NOTE-0475,15.75
ACC-0171,ACC-0102,NOTE-0476,1.53335
ACC-0171,ACC-0102,NOTE-0488,7.38855
ACC-0171,ACC-0102,NOTE-0561,9.4081
ACC-0280,ACC-0191,NOTE-0205,2.7664
ACC-0280,ACC-0191,NOTE-0420,22.4042
ACC-0280,ACC-0191,NOTE-0455,4.0614
ACC-0280,ACC-0191,NOTE-0465,6.23775
ACC-0280,ACC-0191,NOTE-0469,11.9784
ACC-0280,ACC-0191,NOTE-0470,8.70065
ACC-0280,ACC-0191,NOTE-0484,16.5958
ACC-0280,ACC-0191,NOTE-0576,5.145
ACC-0280,ACC-0191,NOTE-0581,13.03965
ACC-0280,ACC-0191,NOTE-0627,9.07075
ACC-0200,ACC-0287,NOTE-0005,15.90925
ACC-0200,ACC-0287,NOTE-0021,11.083305
ACC-0200,ACC-0287,NOTE-0205,5.852129
ACC-0200,ACC-0287,NOTE-0319,16.249838
ACC-0200,ACC-0287,NOTE-0434,8.029
ACC-0200,ACC-0287,NOTE-0455,6.087189
ACC-0200,ACC-0287,NOTE-0476,1.894081
ACC-0200,ACC-0287,NOTE-0505,5.6455
ACC-0200,ACC-0287,NOTE-0580,29.249708
ACC-0170,ACC-0200,NOTE-0021,5.098749
ACC-0170,ACC-0200,NOTE-0205,5.225539
ACC-0170,ACC-0200,NOTE-0319,8.749913
ACC-0170,ACC-0200,NOTE-0449,5.0362
ACC-0170,ACC-0200,NOTE-0455,3.277717
ACC-0170,ACC-0200,NOTE-0473,11.59145
ACC-0170,ACC-0200,NOTE-0475,29.25
ACC-0170,ACC-0200,NOTE-0476,4.80679
ACC-0170,ACC-0200,NOTE-0497,11.2138
ACC-0170,ACC-0200,NOTE-0580,15.749843
ACC-0281,ACC-0135,NOTE-0012,17.6332
ACC-0281,ACC-0135,NOTE-0039,11.07275
ACC-0281,ACC-0135,NOTE-0205,1.577466
ACC-0281,ACC-0135,NOTE-0269,4.84705
ACC-0281,ACC-0135,NOTE-0399,7.46005
ACC-0281,ACC-0135,NOTE-0407,23.98695
ACC-0281,ACC-0135,NOTE-0456,4.910899
ACC-0281,ACC-0135,NOTE-0465,1.449364
ACC-0281,ACC-0135,NOTE-0484,15.750158
ACC-0281,ACC-0135,NOTE-0496,2.562026
ACC-0281,ACC-0135,NOTE-0536,8.750088
ACC-0239,ACC-0107,NOTE-0021,2.9302
ACC-0239,ACC-0107,NOTE-0175,11.1124
ACC-0239,ACC-0107,NOTE-0205,27.5833
ACC-0239,ACC-0107,NOTE-0464,8.75
ACC-0239,ACC-0107,NOTE-0465,10.5638
ACC-0239,ACC-0107,NOTE-0473,3.6484
ACC-0239,ACC-0107,NOTE-0476,1.2292
ACC-0239,ACC-0107,NOTE-0486,15.75
ACC-0239,ACC-0107,NOTE-0588,5.82075
ACC-0239,ACC-0107,NOTE-0599,12.61195
ACC-0200,ACC-0104,NOTE-0021,14.462555
ACC-0200,ACC-0104,NOTE-0205,7.556629
ACC-0200,ACC-0104,NOTE-0319,16.249838
ACC-0200,ACC-0104,NOTE-0455,6.087189
ACC-0200,ACC-0104,NOTE-0476,1.894081
ACC-0200,ACC-0104,NOTE-0477,12.9087
ACC-0200,ACC-0104,NOTE-0478,5.89785
ACC-0200,ACC-0104,NOTE-0479,3.5763
ACC-0200,ACC-0104,NOTE-0480,2.11715
ACC-0200,ACC-0104,NOTE-0580,29.249708
ACC-0164,ACC-0150,NOTE-0193,14.3325
ACC-0164,ACC-0150,NOTE-0205,15.634
ACC-0164,ACC-0150,NOTE-0449,7.536
ACC-0164,ACC-0150,NOTE-0465,14.366
ACC-0164,ACC-0150,NOTE-0493,14.9175
ACC-0164,ACC-0150,NOTE-0499,15.75
ACC-0164,ACC-0150,NOTE-0523,2.5242
ACC-0164,ACC-0150,NOTE-0550,14.9398
ACC-0249,ACC-0135,NOTE-0021,20.440104
ACC-0249,ACC-0135,NOTE-0087,5.707057
ACC-0249,ACC-0135,NOTE-0205,1.577466
ACC-0249,ACC-0135,NOTE-0455,9.240492
ACC-0249,ACC-0135,NOTE-0456,14.592746
ACC-0249,ACC-0135,NOTE-0465,1.449364
ACC-0249,ACC-0135,NOTE-0484,15.750158
ACC-0249,ACC-0135,NOTE-0496,2.562026
ACC-0249,ACC-0135,NOTE-0505,14.630996
ACC-0249,ACC-0135,NOTE-0536,8.750088
ACC-0249,ACC-0135,NOTE-0608,5.299503
ACC-0068,ACC-0295,NOTE-0456,1.208538
ACC-0068,ACC-0295,NOTE-0484,2.818172
ACC-0068,ACC-0295,NOTE-0501,12.4007
ACC-0068,ACC-0295,NOTE-0502,8.8764
ACC-0068,ACC-0295,NOTE-0503,6.266
ACC-0068,ACC-0295,NOTE-0504,3.45215
ACC-0068,ACC-0295,NOTE-0506,4.183158
ACC-0068,ACC-0295,NOTE-0524,21.924481
ACC-0068,ACC-0295,NOTE-0527,1.871431
ACC-0068,ACC-0295,NOTE-0541,24.6064
ACC-0068,ACC-0295,NOTE-0608,2.99422
ACC-0068,ACC-0295,NOTE-0647,9.39835
ACC-0266,ACC-0244,NOTE-0087,9.3834
ACC-0266,ACC-0244,NOTE-0205,6.1906
ACC-0266,ACC-0244,NOTE-0349,5.924509
ACC-0266,ACC-0244,NOTE-0455,2.370924
ACC-0266,ACC-0244,NOTE-0456,5.77785
ACC-0266,ACC-0244,NOTE-0501,15.075701
ACC-0266,ACC-0244,NOTE-0505,19.60335
ACC-0266,ACC-0244,NOTE-0507,14.0751
ACC-0266,ACC-0244,NOTE-0525,3.861939
ACC-0266,ACC-0244,NOTE-0604,5.835958
ACC-0266,ACC-0244,NOTE-0607,1.930969
ACC-0266,ACC-0244,NOTE-0617,9.9697
ACC-0291,ACC-0075,NOTE-0046,9.99995
ACC-0291,ACC-0075,NOTE-0075,7.555526
ACC-0291,ACC-0075,NOTE-0205,8.7256
ACC-0291,ACC-0075,NOTE-0233,10.4
ACC-0291,ACC-0075,NOTE-0306,12.7114
ACC-0291,ACC-0075,NOTE-0338,15.8886
ACC-0291,ACC-0075,NOTE-0434,17.2744
ACC-0291,ACC-0075,NOTE-0453,6.04456
ACC-0291,ACC-0075,NOTE-0572,5.00015
ACC-0291,ACC-0075,NOTE-0604,3.081431
ACC-0291,ACC-0075,NOTE-0606,3.318383
ACC-0075,ACC-0039,NOTE-0046,18.571336
ACC-0075,ACC-0039,NOTE-0075,14.03169
ACC-0075,ACC-0039,NOTE-0453,21.725612
ACC-0075,ACC-0039,NOTE-0480,7.9716
ACC-0075,ACC-0039,NOTE-0491,2.6425
ACC-0075,ACC-0039,NOTE-0532,3.7583
ACC-0075,ACC-0039,NOTE-0572,9.285993
ACC-0075,ACC-0039,NOTE-0604,5.722657
ACC-0075,ACC-0039,NOTE-0606,6.162712
ACC-0075,ACC-0039,NOTE-0637,7.31395
ACC-0075,ACC-0039,NOTE-0638,2.81365
ACC-0206,ACC-0197,NOTE-0021,7.1252
ACC-0206,ACC-0197,NOTE-0040,18.44505
ACC-0206,ACC-0197,NOTE-0205,18.58415
ACC-0206,ACC-0197,NOTE-0465,6.54085
ACC-0206,ACC-0197,NOTE-0469,11.5141
ACC-0206,ACC-0197,NOTE-0489,11.1007
ACC-0206,ACC-0197,NOTE-0556,4.90035
ACC-0206,ACC-0197,NOTE-0565,21.0
ACC-0206,ACC-0197,NOTE-0579,0.7896
ACC-0295,ACC-0102,NOTE-0021,3.85455
ACC-0295,ACC-0102,NOTE-0205,0.6419
ACC-0295,ACC-0102,NOTE-0456,2.244428
ACC-0295,ACC-0102,NOTE-0473,4.4702
ACC-0295,ACC-0102,NOTE-0474,8.75
ACC-0295,ACC-0102,NOTE-0475,15.75
ACC-0295,ACC-0102,NOTE-0476,1.53335
ACC-0295,ACC-0102,NOTE-0484,5.233748
ACC-0295,ACC-0102,NOTE-0506,7.768722
ACC-0295,ACC-0102,NOTE-0524,40.716893
ACC-0295,ACC-0102,NOTE-0527,3.475515
ACC-0295,ACC-0102,NOTE-0608,5.560694
ACC-0063,ACC-0258,NOTE-0003,6.847682
ACC-0063,ACC-0258,NOTE-0021,19.5
ACC-0063,ACC-0258,NOTE-0349,7.133979
ACC-0063,ACC-0258,NOTE-0474,3.64975
ACC-0063,ACC-0258,NOTE-0497,10.69315
ACC-0063,ACC-0258,NOTE-0501,2.675373
ACC-0063,ACC-0258,NOTE-0550,10.284297
ACC-0063,ACC-0258,NOTE-0604,3.652213
ACC-0063,ACC-0258,NOTE-0612,4.406456
ACC-0063,ACC-0258,NOTE-0639,10.21085
ACC-0063,ACC-0258,NOTE-0651,15.0371
ACC-0063,ACC-0258,NOTE-0652,5.90915
ACC-0112,ACC-0170,NOTE-0021,10.44875
ACC-0112,ACC-0170,NOTE-0205,11.2706
ACC-0112,ACC-0170,NOTE-0449,2.7118
ACC-0112,ACC-0170,NOTE-0464,4.92245
ACC-0112,ACC-0170,NOTE-0473,6.24155
ACC-0112,ACC-0170,NOTE-0475,15.75
ACC-0112,ACC-0170,NOTE-0476,2.0391
ACC-0112,ACC-0170,NOTE-0497,13.23045
ACC-0112,ACC-0170,NOTE-0498,4.1353
ACC-0112,ACC-0170,NOTE-0499,29.25
ACC-0062,ACC-0075,NOTE-0003,8.050331
ACC-0062,ACC-0075,NOTE-0021,2.718977
ACC-0062,ACC-0075,NOTE-0046,9.99995
ACC-0062,ACC-0075,NOTE-0075,7.555526
ACC-0062,ACC-0075,NOTE-0349,19.582096
ACC-0062,ACC-0075,NOTE-0453,6.04456
ACC-0062,ACC-0075,NOTE-0455,2.635776
ACC-0062,ACC-0075,NOTE-0501,19.418294
ACC-0062,ACC-0075,NOTE-0525,6.488365
ACC-0062,ACC-0075,NOTE-0572,5.00015
ACC-0062,ACC-0075,NOTE-0604,9.187592
ACC-0062,ACC-0075,NOTE-0606,3.318383
ACC-0246,ACC-0162,NOTE-0021,5.922741
ACC-0246,ACC-0162,NOTE-0205,3.9298
ACC-0246,ACC-0162,NOTE-0349,23.469135
ACC-0246,ACC-0162,NOTE-0453,4.78555
ACC-0246,ACC-0162,NOTE-0455,3.95009
ACC-0246,ACC-0162,NOTE-0459,6.9888
ACC-0246,ACC-0162,NOTE-0465,1.56345
ACC-0246,ACC-0162,NOTE-0485,5.601756
ACC-0246,ACC-0162,NOTE-0554,15.90925
ACC-0246,ACC-0162,NOTE-0605,21.506115
ACC-0246,ACC-0162,NOTE-0606,6.373314
ACC-0004,ACC-0156,NOTE-0021,4.592808
ACC-0004,ACC-0156,NOTE-0205,1.90925
ACC-0004,ACC-0156,NOTE-0455,22.212006
ACC-0004,ACC-0156,NOTE-0456,24.410858
ACC-0004,ACC-0156,NOTE-0457,13.945632
ACC-0004,ACC-0156,NOTE-0458,4.867103
ACC-0004,ACC-0156,NOTE-0465,1.7542
ACC-0004,ACC-0156,NOTE-0496,5.04105
ACC-0004,ACC-0156,NOTE-0550,15.90925
ACC-0004,ACC-0156,NOTE-0631,5.357843
ACC-0050,ACC-0212,NOTE-0021,6.2902
ACC-0050,ACC-0212,NOTE-0046,7.5972
ACC-0050,ACC-0212,NOTE-0205,12.23075
ACC-0050,ACC-0212,NOTE-0349,39.0
ACC-0050,ACC-0212,NOTE-0354,1.7409
ACC-0050,ACC-0212,NOTE-0453,4.0183
ACC-0050,ACC-0212,NOTE-0454,3.7317
ACC-0050,ACC-0212,NOTE-0455,4.59225
ACC-0050,ACC-0212,NOTE-0465,1.92675
ACC-0050,ACC-0212,NOTE-0476,9.0797
ACC-0050,ACC-0212,NOTE-0485,5.74015
ACC-0050,ACC-0212,NOTE-0606,4.0521
ACC-0276,ACC-0102,NOTE-0003,29.379706
ACC-0276,ACC-0102,NOTE-0021,3.85455
ACC-0276,ACC-0102,NOTE-0046,4.180108
ACC-0276,ACC-0102,NOTE-0140,13.704463
ACC-0276,ACC-0102,NOTE-0205,0.6419
ACC-0276,ACC-0102,NOTE-0465,6.98678
ACC-0276,ACC-0102,NOTE-0473,4.4702
ACC-0276,ACC-0102,NOTE-0474,8.75
ACC-0276,ACC-0102,NOTE-0475,15.75
ACC-0276,ACC-0102,NOTE-0476,1.53335
ACC-0276,ACC-0102,NOTE-0624,10.748943
ACC-0172,ACC-0063,NOTE-0021,10.5
ACC-0172,ACC-0063,NOTE-0193,6.410236
ACC-0172,ACC-0063,NOTE-0205,10.161998
ACC-0172,ACC-0063,NOTE-0449,16.249838
ACC-0172,ACC-0063,NOTE-0465,9.337807
ACC-0172,ACC-0063,NOTE-0467,9.548405
ACC-0172,ACC-0063,NOTE-0474,1.96525
ACC-0172,ACC-0063,NOTE-0497,5.75785
ACC-0172,ACC-0063,NOTE-0562,13.291717
ACC-0172,ACC-0063,NOTE-0639,5.49815
ACC-0172,ACC-0063,NOTE-0651,8.0969
ACC-0172,ACC-0063,NOTE-0652,3.18185
ACC-0283,ACC-0153,NOTE-0021,9.142
ACC-0283,ACC-0153,NOTE-0040,17.02853
ACC-0283,ACC-0153,NOTE-0094,15.649894
ACC-0283,ACC-0153,NOTE-0205,23.539464
ACC-0283,ACC-0153,NOTE-0225,12.516925
ACC-0283,ACC-0153,NOTE-0269,6.213938
ACC-0283,ACC-0153,NOTE-0319,3.21545
ACC-0283,ACC-0153,NOTE-0490,4.928
ACC-0283,ACC-0153,NOTE-0549,5.7561
ACC-0283,ACC-0153,NOTE-0550,2.0097
ACC-0111,ACC-0293,NOTE-0005,2.94595
ACC-0111,ACC-0293,NOTE-0016,5.7564
ACC-0111,ACC-0293,NOTE-0021,15.3465
ACC-0111,ACC-0293,NOTE-0040,5.7953
ACC-0111,ACC-0293,NOTE-0087,2.0501
ACC-0111,ACC-0293,NOTE-0094,4.23215
ACC-0111,ACC-0293,NOTE-0205,19.37425
ACC-0111,ACC-0293,NOTE-0225,7.168
ACC-0111,ACC-0293,NOTE-0269,1.15115
ACC-0111,ACC-0293,NOTE-0354,2.9302
ACC-0111,ACC-0293,NOTE-0434,12.684
ACC-0111,ACC-0293,NOTE-0453,1.87395
ACC-0111,ACC-0293,NOTE-0455,3.24285
ACC-0111,ACC-0293,NOTE-0456,2.2555
ACC-0111,ACC-0293,NOTE-0459,8.9869
ACC-0111,ACC-0293,NOTE-0460,3.24025
ACC-0111,ACC-0293,NOTE-0476,0.96655
ACC-0158,ACC-0106,NOTE-0205,2.79695
ACC-0158,ACC-0106,NOTE-0455,6.6896
ACC-0158,ACC-0106,NOTE-0465,2.5701
ACC-0158,ACC-0106,NOTE-0466,14.8008
ACC-0158,ACC-0106,NOTE-0467,6.1992
ACC-0158,ACC-0106,NOTE-0471,5.91115
ACC-0158,ACC-0106,NOTE-0476,1.63415
ACC-0158,ACC-0106,NOTE-0478,29.25
ACC-0158,ACC-0106,NOTE-0485,4.15975
ACC-0158,ACC-0106,NOTE-0539,9.7383
ACC-0158,ACC-0106,NOTE-0554,16.25
ACC-0104,ACC-0199,NOTE-0021,9.27355
ACC-0104,ACC-0199,NOTE-0205,13.03765
ACC-0104,ACC-0199,NOTE-0408,8.5323
ACC-0104,ACC-0199,NOTE-0459,6.85685
ACC-0104,ACC-0199,NOTE-0465,2.3863
ACC-0104,ACC-0199,NOTE-0477,23.9733
ACC-0104,ACC-0199,NOTE-0478,10.95315
ACC-0104,ACC-0199,NOTE-0479,6.6417
ACC-0104,ACC-0199,NOTE-0480,3.93185
ACC-0104,ACC-0199,NOTE-0519,11.0516
ACC-0104,ACC-0199,NOTE-0520,3.36175
ACC-0184,ACC-0144,NOTE-0021,7.6645
ACC-0184,ACC-0144,NOTE-0205,6.1488
ACC-0184,ACC-0144,NOTE-0296,16.2422
ACC-0184,ACC-0144,NOTE-0458,7.6687
ACC-0184,ACC-0144,NOTE-0465,4.43365
ACC-0184,ACC-0144,NOTE-0471,9.7149
ACC-0184,ACC-0144,NOTE-0473,7.49385
ACC-0184,ACC-0144,NOTE-0476,2.6089
ACC-0184,ACC-0144,NOTE-0488,6.89045
ACC-0184,ACC-0144,NOTE-0489,9.01845
ACC-0184,ACC-0144,NOTE-0525,22.1156
ACC-0007,ACC-0227,NOTE-0187,2.85285
ACC-0007,ACC-0227,NOTE-0193,5.36185
ACC-0007,ACC-0227,NOTE-0205,2.1441
ACC-0007,ACC-0227,NOTE-0465,1.81965
ACC-0007,ACC-0227,NOTE-0475,5.32805
ACC-0007,ACC-0227,NOTE-0497,17.60785
ACC-0007,ACC-0227,NOTE-0583,2.06885
ACC-0007,ACC-0227,NOTE-0585,5.11455
ACC-0007,ACC-0227,NOTE-0587,21.0
ACC-0007,ACC-0227,NOTE-0639,14.39295
ACC-0007,ACC-0227,NOTE-0640,8.13735
ACC-0007,ACC-0227,NOTE-0641,14.17195
ACC-0112,ACC-0033,NOTE-0021,15.4768
ACC-0112,ACC-0033,NOTE-0205,14.523095
ACC-0112,ACC-0033,NOTE-0319,0.788192
ACC-0112,ACC-0033,NOTE-0449,1.540685
ACC-0112,ACC-0033,NOTE-0450,7.532625
ACC-0112,ACC-0033,NOTE-0464,4.92245
ACC-0112,ACC-0033,NOTE-0497,7.19225
ACC-0112,ACC-0033,NOTE-0498,4.1353
ACC-0112,ACC-0033,NOTE-0499,29.25
ACC-0112,ACC-0033,NOTE-0549,1.484685
ACC-0112,ACC-0033,NOTE-0550,9.800952
ACC-0112,ACC-0033,NOTE-0557,0.420696
ACC-0112,ACC-0033,NOTE-0634,1.670183
ACC-0112,ACC-0033,NOTE-0635,1.262087
ACC-0111,ACC-0170,NOTE-0016,5.7564
ACC-0111,ACC-0170,NOTE-0021,15.3465
ACC-0111,ACC-0170,NOTE-0087,2.0501
ACC-0111,ACC-0170,NOTE-0094,4.23215
ACC-0111,ACC-0170,NOTE-0205,15.18685
ACC-0111,ACC-0170,NOTE-0269,1.15115
ACC-0111,ACC-0170,NOTE-0354,2.9302
ACC-0111,ACC-0170,NOTE-0449,2.7118
ACC-0111,ACC-0170,NOTE-0453,1.87395
ACC-0111,ACC-0170,NOTE-0455,3.24285
ACC-0111,ACC-0170,NOTE-0456,2.2555
ACC-0111,ACC-0170,NOTE-0459,8.9869
ACC-0111,ACC-0170,NOTE-0460,3.24025
ACC-0111,ACC-0170,NOTE-0473,6.24155
ACC-0111,ACC-0170,NOTE-0475,15.75
ACC-0111,ACC-0170,NOTE-0476,3.00565
ACC-0111,ACC-0170,NOTE-0497,6.0382
ACC-0257,ACC-0132,NOTE-0003,7.51595
ACC-0257,ACC-0132,NOTE-0021,5.0778
ACC-0257,ACC-0132,NOTE-0205,3.23505
ACC-0257,ACC-0132,NOTE-0349,39.0
ACC-0257,ACC-0132,NOTE-0455,6.43565
ACC-0257,ACC-0132,NOTE-0456,2.96205
ACC-0257,ACC-0132,NOTE-0465,2.9722
ACC-0257,ACC-0132,NOTE-0480,7.25795
ACC-0257,ACC-0132,NOTE-0481,7.79275
ACC-0257,ACC-0132,NOTE-0484,3.0359
ACC-0257,ACC-0132,NOTE-0534,10.70615
ACC-0257,ACC-0132,NOTE-0604,4.00855
ACC-0174,ACC-0118,NOTE-0021,5.0414
ACC-0174,ACC-0118,NOTE-0205,9.30855
ACC-0174,ACC-0118,NOTE-0464,3.6477
ACC-0174,ACC-0118,NOTE-0465,4.1028
ACC-0174,ACC-0118,NOTE-0484,16.6751
ACC-0174,ACC-0118,NOTE-0497,2.66175
ACC-0174,ACC-0118,NOTE-0498,2.44055
ACC-0174,ACC-0118,NOTE-0499,15.75
ACC-0174,ACC-0118,NOTE-0501,8.62225
ACC-0174,ACC-0118,NOTE-0527,18.04725
ACC-0174,ACC-0118,NOTE-0565,13.70265
ACC-0158,ACC-0212,NOTE-0021,6.2902
ACC-0158,ACC-0212,NOTE-0205,15.0277
ACC-0158,ACC-0212,NOTE-0354,1.7409
ACC-0158,ACC-0212,NOTE-0454,3.7317
ACC-0158,ACC-0212,NOTE-0455,4.39465
ACC-0158,ACC-0212,NOTE-0465,4.49685
ACC-0158,ACC-0212,NOTE-0476,9.0797
ACC-0158,ACC-0212,NOTE-0478,29.25
ACC-0158,ACC-0212,NOTE-0539,9.7383
ACC-0158,ACC-0212,NOTE-0554,16.25
ACC-0112,ACC-0151,NOTE-0021,10.44875
ACC-0112,ACC-0151,NOTE-0205,12.600985
ACC-0112,ACC-0151,NOTE-0456,3.724387
ACC-0112,ACC-0151,NOTE-0457,6.726017
ACC-0112,ACC-0151,NOTE-0464,4.92245
ACC-0112,ACC-0151,NOTE-0497,7.19225
ACC-0112,ACC-0151,NOTE-0498,4.1353
ACC-0112,ACC-0151,NOTE-0499,29.25
ACC-0112,ACC-0151,NOTE-0512,4.747447
ACC-0112,ACC-0151,NOTE-0513,9.352444
ACC-0112,ACC-0151,NOTE-0552,6.899969
ACC-0163,ACC-0146,NOTE-0455,12.22455
ACC-0163,ACC-0146,NOTE-0456,2.16515
ACC-0163,ACC-0146,NOTE-0457,15.6446
ACC-0163,ACC-0146,NOTE-0465,6.38695
ACC-0163,ACC-0146,NOTE-0496,3.57875
ACC-0163,ACC-0146,NOTE-0512,24.35875
ACC-0163,ACC-0146,NOTE-0513,14.64125
ACC-0163,ACC-0146,NOTE-0546,9.3422
ACC-0163,ACC-0146,NOTE-0547,7.2275
ACC-0163,ACC-0146,NOTE-0548,4.4303
ACC-0120,ACC-0283,NOTE-0040,9.169208
ACC-0120,ACC-0283,NOTE-0087,4.301007
ACC-0120,ACC-0283,NOTE-0094,8.426866
ACC-0120,ACC-0283,NOTE-0205,7.318077
ACC-0120,ACC-0283,NOTE-0225,6.739883
ACC-0120,ACC-0283,NOTE-0269,3.345967
ACC-0120,ACC-0283,NOTE-0455,6.778782
ACC-0120,ACC-0283,NOTE-0471,21.776732
ACC-0120,ACC-0283,NOTE-0476,4.760552
ACC-0120,ACC-0283,NOTE-0485,16.455235
ACC-0120,ACC-0283,NOTE-0516,10.927691
ACC-0283,ACC-0227,NOTE-0040,17.02853
ACC-0283,ACC-0227,NOTE-0094,15.649894
ACC-0283,ACC-0227,NOTE-0187,2.85285
ACC-0283,ACC-0227,NOTE-0205,15.734814
ACC-0283,ACC-0227,NOTE-0225,12.516925
ACC-0283,ACC-0227,NOTE-0269,6.213938
ACC-0283,ACC-0227,NOTE-0465,1.81965
ACC-0283,ACC-0227,NOTE-0583,2.06885
ACC-0283,ACC-0227,NOTE-0585,5.11455
ACC-0283,ACC-0227,NOTE-0587,21.0
ACC-0254,ACC-0008,NOTE-0046,11.97247
ACC-0254,ACC-0008,NOTE-0451,6.292237
ACC-0254,ACC-0008,NOTE-0455,5.936509
ACC-0254,ACC-0008,NOTE-0456,7.582326
ACC-0254,ACC-0008,NOTE-0496,11.448564
ACC-0254,ACC-0008,NOTE-0499,6.061939
ACC-0254,ACC-0008,NOTE-0519,19.080941
ACC-0254,ACC-0008,NOTE-0535,3.868861
ACC-0254,ACC-0008,NOTE-0557,1.370236
ACC-0254,ACC-0008,NOTE-0558,10.534895
ACC-0254,ACC-0008,NOTE-0606,8.97919
ACC-0254,ACC-0008,NOTE-0636,6.871831
ACC-0097,ACC-0295,NOTE-0134,5.757718
ACC-0097,ACC-0295,NOTE-0205,1.49265
ACC-0097,ACC-0295,NOTE-0447,8.002056
ACC-0097,ACC-0295,NOTE-0448,2.419265
ACC-0097,ACC-0295,NOTE-0449,6.376561
ACC-0097,ACC-0295,NOTE-0450,19.519968
ACC-0097,ACC-0295,NOTE-0451,9.296677
ACC-0097,ACC-0295,NOTE-0452,5.157853
ACC-0097,ACC-0295,NOTE-0453,3.01583
ACC-0097,ACC-0295,NOTE-0454,3.039758
ACC-0097,ACC-0295,NOTE-0456,1.208538
ACC-0097,ACC-0295,NOTE-0463,0.253313
ACC-0097,ACC-0295,NOTE-0484,2.818172
ACC-0097,ACC-0295,NOTE-0506,4.183158
ACC-0097,ACC-0295,NOTE-0524,21.924481
ACC-0097,ACC-0295,NOTE-0527,1.871431
ACC-0097,ACC-0295,NOTE-0608,2.99422
ACC-0097,ACC-0295,NOTE-0630,0.668351
ACC-0149,ACC-0130,NOTE-0193,4.515045
ACC-0149,ACC-0130,NOTE-0205,14.758905
ACC-0149,ACC-0130,NOTE-0449,1.623666
ACC-0149,ACC-0130,NOTE-0456,11.36915
ACC-0149,ACC-0130,NOTE-0465,3.87205
ACC-0149,ACC-0130,NOTE-0491,3.02333
ACC-0149,ACC-0130,NOTE-0493,11.235112
ACC-0149,ACC-0130,NOTE-0509,10.57355
ACC-0149,ACC-0130,NOTE-0511,18.67645
ACC-0149,ACC-0130,NOTE-0530,4.102741
ACC-0149,ACC-0130,NOTE-0551,16.25
ACC-0118,ACC-0068,NOTE-0021,9.3626
ACC-0118,ACC-0068,NOTE-0205,10.1374
ACC-0118,ACC-0068,NOTE-0464,6.7743
ACC-0118,ACC-0068,NOTE-0497,4.94325
ACC-0118,ACC-0068,NOTE-0498,4.53245
ACC-0118,ACC-0068,NOTE-0499,29.25
ACC-0118,ACC-0068,NOTE-0501,6.6773
ACC-0118,ACC-0068,NOTE-0502,4.7796
ACC-0118,ACC-0068,NOTE-0503,3.374
ACC-0118,ACC-0068,NOTE-0504,1.85885
ACC-0118,ACC-0068,NOTE-0541,13.2496
ACC-0118,ACC-0068,NOTE-0647,5.06065
ACC-0166,ACC-0125,NOTE-0021,16.978
ACC-0166,ACC-0125,NOTE-0205,22.133363
ACC-0166,ACC-0125,NOTE-0449,6.54745
ACC-0166,ACC-0125,NOTE-0465,3.920311
ACC-0166,ACC-0125,NOTE-0490,8.9284
ACC-0166,ACC-0125,NOTE-0493,9.825102
ACC-0166,ACC-0125,NOTE-0494,4.511105
ACC-0166,ACC-0125,NOTE-0520,6.663933
ACC-0166,ACC-0125,NOTE-0524,6.422436
